product_area,customer_type,priority,reporter_experience,reproduction_steps,num_attachments,description_length,affected_users_count,prev_similar_tickets,module_version,ticket_type,auto_tag_count,sla_breached,assigned_team,severity,resolution_time,affected_users_count_log,is_widespread,is_critical_impact,affects_users,impact_level,num_attachments_log,has_attachments,many_attachments,attachment_category,is_multi_category,tag_complexity,affected_users_count_is_outlier,affected_users_count_is_extreme,num_attachments_is_outlier,num_attachments_is_extreme,auto_tag_count_is_outlier,auto_tag_count_is_extreme,description_length_is_outlier,description_length_is_extreme,prev_similar_tickets_is_outlier,prev_similar_tickets_is_extreme,severity_score,is_critical_incident,documentation_score,impact_per_doc
Ml,Smb,Low,Senior,0,1,621.0,14.0,0.0,3.0.19,Bug,2,0,Security,Low,14.0,2.70805020110221,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.463849516552873,0,0.8,1.5994180731568908
Ui,Free-Tier,Low,Mid,0,0,432.0,9.0,0.0,2.6.5,Bug,1,0,Support,Low,13.0,2.302585092994046,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,1.7850340371976186,0,0.4,2.302585092994046
Auth,Enterprise,Medium,Senior,1,1,602.0,10.0,0.0,4.0.5,Bug,3,1,Support,Low,25.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.3017875452313374,0,1.0,1.4162355761684913
Ml,Smb,Medium,Mid,1,0,619.0,12.0,1.0,5.8.14,Crash,2,0,Sre,Critical,7.0,2.5649493574615367,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.4639797429846153,0,0.6000000000000001,2.5649493574615367
Database,Enterprise,Low,Junior,0,0,713.0,9.0,1.0,3.8.3,Bug,2,0,Qa,Low,28.0,2.302585092994046,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.547034037197619,0,0.4,2.302585092994046
Security,Smb,Medium,Junior,1,0,439.0,13.0,0.0,3.5.0,Crash,0,0,Security,Critical,9.0,2.6390573296152584,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,1.9336229318461036,0,0.6000000000000001,2.6390573296152584
Database,Smb,Medium,Mid,1,2,293.0,8.0,0.0,2.4.1,Performance,3,0,Qa,Medium,24.0,2.1972245773362196,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,1.68461228866811,0,0.6000000000000001,1.0469892839189912
Security,Smb,Low,Junior,1,0,626.0,6.0,2.0,3.8.17,Bug,2,0,Security,Low,6.0,1.9459101490553132,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.4303640596221254,0,0.6000000000000001,1.9459101490553132
Ui,Smb,Medium,Mid,0,2,653.0,11.0,2.0,1.6.16,Bug,5,0,Security,Medium,13.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.919685117648822,0,0.8,1.1840713328544612
Api,Internal,High,Mid,1,1,573.0,7.0,0.0,5.3.0,Bug,0,0,Support,Medium,23.0,2.0794415416798357,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.1164060527839235,0,1.0,1.2281516725510762
Ui,Enterprise,Medium,Senior,1,2,597.5284210526315,10.0,1.003157894736842,4.9.5,Bug,1,0,Support,Medium,30.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5745689879056015,0,1.0,1.1426099455084204
Devops,Enterprise,Medium,Mid,1,1,731.0,9.0,0.0,1.0.9,Bug,1,0,Dev,Low,44.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5216634733096077,0,1.0,1.359943848610108
Auth,Internal,Medium,Mid,0,0,531.0,7.0,0.0,1.7.11,Bug,1,0,Support,Medium,12.0,2.0794415416798357,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,1.8937766166719343,0,0.4,2.0794415416798357
Backend,Smb,Medium,Senior,1,2,558.0,14.0,0.0,3.4.18,Question,0,0,Dev,Medium,9.0,2.70805020110221,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.418942538174506,0,1.0,1.2904004306678685
Api,Internal,Urgent,Senior,1,1,611.0,5.0,0.0,2.1.8,Bug,1,0,Security,Critical,6.0,1.791759469228055,0,0,1,individual,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.0773332238032114,0,1.0,1.0582420062475002
Ui,Smb,Medium,Junior,1,0,417.0,10.0,1.0,5.2.3,Bug,3,0,Sre,Low,7.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,1.9931581091193482,0,0.6000000000000001,2.3978952727983707
Ml,Internal,Low,Mid,0,2,577.0,8.0,0.0,5.5.1,Bug,1,0,Qa,Low,5.0,2.1972245773362196,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.25261228866811,0,0.8,1.0469892839189912
Api,Smb,Medium,Mid,0,3,590.0,10.0,2.0,5.3.12,Bug,0,0,Qa,Low,45.0,2.3978952727983707,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.8164169813433264,0,0.8,1.0048614755444654
Auth,Internal,High,Mid,1,1,845.0,11.0,2.0,1.3.10,Bug,2,0,Sre,Medium,29.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,3.222592096027189,0,1.0,1.4676258970978588
Security,Free-Tier,Low,Mid,1,0,555.0,13.0,1.0,2.6.4,Bug,1,0,Sre,Low,43.0,2.6390573296152584,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.3656229318461035,0,0.6000000000000001,2.6390573296152584
Api,Smb,Urgent,Senior,0,0,630.0,12.0,1.0,4.0.15,Bug,1,0,Support,Critical,10.0,2.5649493574615367,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4859797429846147,0,0.4,2.5649493574615367
Security,Enterprise,Urgent,Mid,1,1,597.5284210526315,10.0,1.003157894736842,1.6.0,Question,2,1,Security,Critical,11.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.4934759662839685,0,1.0,1.4162355761684913
Auth,Enterprise,Low,Mid,0,2,474.0,9.0,3.0,2.3.4,Question,0,0,Qa,Low,8.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.6887564949312406,0,0.8,1.0971941341558558
Ui,Enterprise,Urgent,Senior,1,3,806.0,5.0,1.0,3.0.12,Bug,3,0,Sre,High,20.0,1.791759469228055,0,0,1,individual,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.8059626599152003,0,1.0,0.7508543365065742
Auth,Enterprise,Medium,Junior,1,2,864.0,11.0,1.0,1.2.0,Bug,2,0,Security,Medium,14.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,3.1416851176488225,0,1.0,1.1840713328544612
Api,Enterprise,High,Mid,0,1,595.0,11.0,0.0,3.4.18,Bug,0,0,Qa,High,22.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.322592096027189,0,0.8,1.4676258970978588
Ml,Smb,Medium,Mid,1,1,519.0,8.0,0.0,4.9.7,Bug,2,0,Security,Medium,30.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.055519267046477,0,1.0,1.2977162307942829
Database,Smb,Medium,Junior,1,0,844.0,7.0,1.0,5.4.5,Bug,2,1,Dev,Medium,24.0,2.0794415416798357,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.7197766166719344,0,0.6000000000000001,2.0794415416798357
Api,Smb,Medium,Mid,1,1,719.0,13.0,0.0,4.3.4,Bug,5,0,Qa,Medium,6.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.6322523679580927,0,1.0,1.558669771840206
Auth,Smb,High,Junior,0,1,612.0,13.0,1.0,5.5.11,Bug,0,0,Dev,High,5.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.618252367958093,0,0.8,1.558669771840206
Database,Enterprise,Low,Senior,1,1,814.0,10.0,0.0,5.9.5,Bug,1,0,Security,Low,38.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.7257875452313374,0,1.0,1.4162355761684913
Auth,Enterprise,Medium,Mid,1,4,798.0,10.0,1.0,1.7.19,Feature Request,0,0,Support,Medium,22.0,2.3978952727983707,0,0,1,small_team,1.6094379124341003,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,3.077045691606169,0,1.0,0.9189317214148999
Ml,Enterprise,Low,Mid,0,1,549.0,10.0,3.0,2.3.12,Bug,0,0,Sre,Medium,2.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.7957875452313377,0,0.8,1.4162355761684913
Auth,Smb,Medium,Mid,1,2,637.0,13.0,1.0,2.6.3,Crash,1,1,Dev,High,23.0,2.6390573296152584,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.7493453895797257,0,1.0,1.2575249577377359
Ui,Enterprise,Medium,Junior,1,2,686.0,10.0,1.0,5.2.0,Bug,4,0,Support,Medium,27.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.7508805668529703,0,1.0,1.1426099455084204
Backend,Enterprise,Medium,Junior,1,2,604.0,10.0,1.0,5.6.0,Bug,1,0,Qa,Medium,12.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.5868805668529706,0,1.0,1.1426099455084204
Security,Smb,Medium,Mid,0,0,391.0,13.0,1.0,5.7.4,Performance,3,0,Sre,Low,29.0,2.6390573296152584,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.0376229318461037,0,0.0,2.6390573296152584
Security,Internal,Low,Mid,1,1,459.0,13.0,1.0,2.2.3,Bug,2,0,Security,Low,8.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.312252367958093,0,1.0,1.558669771840206
Api,Enterprise,Low,Mid,1,2,396.0,13.0,2.0,2.3.5,Bug,0,1,Sre,Low,22.0,2.6390573296152584,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4673453895797253,0,0.6000000000000001,1.2575249577377359
Backend,Smb,Low,Mid,1,3,673.0,8.0,0.0,3.6.17,Bug,0,0,Support,Low,33.0,2.1972245773362196,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.502148703158466,0,1.0,0.9207684572095537
Auth,Smb,Medium,Mid,0,1,422.0,14.0,0.0,1.8.1,Bug,4,1,Support,Medium,26.0,2.70805020110221,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.065849516552873,0,0.8,1.5994180731568908
Ml,Internal,Urgent,Mid,0,0,628.0,9.0,1.0,4.2.19,Question,2,0,Qa,High,14.0,2.302585092994046,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.377034037197619,0,0.4,2.302585092994046
Api,Free-Tier,Low,Mid,1,1,874.0,8.0,1.0,5.8.19,Bug,0,1,Security,Low,23.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.9655192670464774,0,1.0,1.2977162307942829
Auth,Enterprise,Urgent,Junior,1,0,814.0,8.0,1.0,1.3.16,Crash,6,0,Qa,High,5.0,2.1972245773362196,0,0,1,small_team,0.0,0,0,none,1,very_complex,0,0,0,0,0,0,0,0,0,0,2.706889830934488,0,0.6000000000000001,2.1972245773362196
Database,Enterprise,High,Mid,0,0,324.0,12.0,3.0,3.0.19,Bug,1,1,Security,High,20.0,2.5649493574615367,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,0,0,0,0,2.273979742984615,0,0.0,2.5649493574615367
Devops,Internal,Medium,Senior,1,1,408.0,7.0,1.0,4.9.6,Question,2,0,Qa,Medium,18.0,2.0794415416798357,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,1.9864060527839233,0,1.0,1.2281516725510762
Auth,Smb,Medium,Junior,0,0,483.0,11.0,2.0,1.4.19,Question,7,0,Sre,Medium,32.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,1,very_complex,0,0,0,0,1,0,0,0,0,0,2.3599626599152,0,0.4,2.4849066497880004
Backend,Smb,High,Mid,1,2,424.0,10.0,1.0,1.5.12,Bug,2,0,Security,Medium,34.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.2268805668529703,0,1.0,1.1426099455084204
Api,Smb,Low,Mid,1,1,351.0,9.0,0.0,4.2.7,Performance,3,0,Security,Low,13.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,1.7616634733096075,0,0.6000000000000001,1.359943848610108
Backend,Smb,Medium,Mid,1,2,598.0,5.0,1.0,3.4.6,Bug,3,1,Security,Medium,35.0,1.791759469228055,0,0,1,individual,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.3324262454248443,0,1.0,0.8537829874069783
Api,Free-Tier,Medium,Mid,0,1,705.0,17.0,4.0,5.7.10,Bug,2,0,Qa,Medium,9.0,2.8903717578961645,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,3.5047781392704547,0,0.8,1.7071001216446415
Auth,Free-Tier,Medium,Junior,1,1,743.0,11.0,1.0,4.3.10,Bug,2,0,Qa,Low,30.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.8185920960271895,0,1.0,1.4676258970978588
Ui,Internal,High,Mid,1,1,528.0,5.0,1.0,2.2.19,Crash,3,0,Qa,Critical,8.0,1.791759469228055,0,0,1,individual,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.111333223803211,0,1.0,1.0582420062475002
Database,Enterprise,Low,Junior,1,0,559.0,16.0,1.0,2.3.5,Bug,2,0,Support,Medium,33.0,2.833213344056216,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.451285337622487,0,0.6000000000000001,2.833213344056216
Auth,Internal,Medium,Mid,1,1,653.0,7.0,0.0,4.9.18,Crash,3,0,Sre,Critical,8.0,2.0794415416798357,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.2764060527839236,0,1.0,1.2281516725510762
Security,Enterprise,Medium,Senior,1,1,583.0,6.0,1.0,4.3.11,Bug,2,0,Qa,Medium,7.0,1.9459101490553132,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.2829934957341145,0,1.0,1.1492858809898474
Backend,Enterprise,Medium,Mid,1,1,721.0,8.0,3.0,5.4.13,Performance,1,0,Sre,Medium,13.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,3.0595192670464773,0,1.0,1.2977162307942829
Devops,Internal,Medium,Junior,0,1,664.0,9.0,0.0,1.9.3,Bug,0,0,Dev,Low,46.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.3876634733096074,0,0.8,1.359943848610108
Devops,Enterprise,Medium,Senior,1,1,543.0,11.0,1.0,2.0.11,Bug,1,0,Qa,Low,39.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.418592096027189,0,1.0,1.4676258970978588
Ml,Enterprise,High,Senior,0,2,321.0,10.0,1.0,5.4.19,Performance,1,0,Security,Medium,6.0,2.3978952727983707,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.0208805668529704,0,0.4,1.1426099455084204
Api,Enterprise,Medium,Mid,1,2,824.0,16.0,0.0,5.8.6,Bug,3,0,Security,Low,24.0,2.833213344056216,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,3.0010077953561085,0,1.0,1.350041338914642
Backend,Internal,High,Mid,1,1,497.0,8.0,2.0,3.2.6,Feature Request,3,0,Dev,Medium,32.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.411519267046477,0,1.0,1.2977162307942829
Ml,Smb,Medium,Junior,1,1,653.0,8.0,0.0,1.7.18,Performance,4,1,Qa,Medium,32.0,2.1972245773362196,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.323519267046477,0,1.0,1.2977162307942829
Backend,Smb,Low,Senior,0,0,312.0,11.0,3.0,5.7.7,Performance,2,0,Security,Low,10.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.2179626599152003,0,0.0,2.4849066497880004
Security,Enterprise,Low,Mid,0,1,598.0,13.0,1.0,5.1.2,Feature Request,1,1,Security,Low,11.0,2.6390573296152584,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.590252367958093,0,0.8,1.558669771840206
Api,Internal,Low,Senior,1,2,615.0,11.0,0.0,5.9.16,Bug,1,1,Dev,Low,42.0,2.4849066497880004,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4436851176488226,0,1.0,1.1840713328544612
Auth,Internal,Medium,Mid,0,1,622.0,15.0,0.0,3.8.0,Bug,3,1,Security,Low,18.0,2.772588722239781,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.4916649250079015,0,0.8,1.6375355634014348
Auth,Enterprise,Medium,Mid,1,0,1052.0,12.0,0.0,4.6.15,Feature Request,0,0,Sre,Medium,15.0,2.5649493574615367,0,0,1,small_team,0.0,0,0,none,0,minimal,0,0,0,0,0,0,1,0,0,0,3.129979742984615,0,0.6000000000000001,2.5649493574615367
Devops,Smb,High,Senior,1,1,505.0,11.0,2.0,1.7.5,Performance,2,0,Sre,Medium,9.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.5425920960271893,0,1.0,1.4676258970978588
Auth,Enterprise,High,Mid,1,28,723.0,4806.0,1.0,1.0.12,Bug,2,0,Support,Medium,21.0,8.47782846789396,1,1,1,enterprise,3.367295829986474,1,1,many,0,standard,1,1,1,1,0,0,0,0,0,0,5.710590553154879,1,1.0,1.9412077399666823
Auth,Free-Tier,Low,Junior,1,5,678.0,9.0,0.0,3.6.10,Bug,2,0,Support,Low,19.0,2.302585092994046,0,0,1,small_team,1.791759469228055,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.6353859310432295,0,1.0,0.8247791825814887
Security,Smb,Low,Junior,1,1,498.0,11.0,0.0,3.2.10,Bug,1,0,Qa,Medium,7.0,2.4849066497880004,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.128592096027189,0,1.0,1.4676258970978588
Ui,Free-Tier,Low,Mid,0,1,720.0,12.0,2.0,1.9.19,Bug,2,0,Support,Medium,33.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,3.004609179096604,0,0.8,1.514900409669805
Devops,Enterprise,Medium,Junior,1,1,575.0,6.0,1.0,3.1.13,Bug,2,0,Security,Medium,22.0,1.9459101490553132,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.2669934957341145,0,1.0,1.1492858809898474
Ml,Internal,Low,Mid,0,0,731.0,8.0,0.0,4.7.7,Bug,2,0,Security,Low,16.0,2.1972245773362196,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.340889830934488,0,0.4,2.1972245773362196
Database,Internal,Low,Mid,1,0,894.0,11.0,2.0,1.8.13,Question,3,1,Qa,Low,26.0,2.4849066497880004,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,3.1819626599152,0,0.6000000000000001,2.4849066497880004
Ui,Smb,Urgent,Mid,1,3,622.0,14.0,0.0,3.2.7,Bug,2,0,Support,High,2.0,2.70805020110221,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.604478952664862,0,1.0,1.1348349328669238
Ml,Free-Tier,High,Mid,0,2,557.0,9.0,1.0,1.1.0,Bug,0,0,Support,Medium,21.0,2.302585092994046,0,0,1,small_team,1.0986122886681098,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4547564949312406,0,0.8,1.0971941341558558
Api,Enterprise,Low,Senior,0,5,757.0,12.0,2.0,1.0.1,Performance,1,1,Security,Low,11.0,2.5649493574615367,0,0,1,small_team,1.791759469228055,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,3.2983316368302256,0,0.8,0.918757287557716
Ui,Enterprise,Medium,Junior,0,4,809.0,13.0,2.0,4.0.1,Bug,4,1,Sre,Medium,34.0,2.6390573296152584,0,0,1,small_team,1.6094379124341003,1,0,moderate,1,complex,0,0,0,0,0,0,0,0,0,0,3.3955105143329236,0,0.8,1.0113508802183107
Security,Smb,Medium,Mid,1,0,467.0,8.0,1.0,1.5.9,Bug,2,0,Support,Medium,11.0,2.1972245773362196,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.0128898309344883,0,0.6000000000000001,2.1972245773362196
Ml,Internal,High,Junior,0,1,532.0,7.0,2.0,2.4.6,Bug,5,0,Dev,Medium,19.0,2.0794415416798357,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.4344060527839235,0,0.8,1.2281516725510762
Api,Smb,Medium,Mid,0,0,701.0,9.0,1.0,1.1.18,Feature Request,2,0,Security,Low,28.0,2.302585092994046,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,2.5230340371976188,0,0.4,2.302585092994046
Devops,Enterprise,Low,Senior,1,1,580.0,5.0,1.0,2.9.19,Bug,4,0,Qa,Low,4.0,1.791759469228055,0,0,1,individual,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.2153332238032113,0,1.0,1.0582420062475002
Database,Smb,High,Senior,1,3,456.0,15.0,0.0,5.4.9,Bug,0,0,Support,Medium,18.0,2.772588722239781,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.2982943611198907,0,1.0,1.1618804316071896
Api,Enterprise,Medium,Mid,1,2,681.0,15.0,1.0,5.1.13,Feature Request,3,1,Sre,Medium,6.0,2.772588722239781,0,0,1,small_team,1.0986122886681098,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.8907579466295346,0,1.0,1.3211533817899312
Auth,Smb,Low,Mid,1,0,597.5284210526315,10.0,1.003157894736842,2.0.17,Bug,4,1,Security,Low,20.0,2.3978952727983707,0,0,1,small_team,0.0,0,0,none,1,complex,0,0,0,0,0,0,0,0,0,0,2.3548465301719794,0,0.6000000000000001,2.3978952727983707
Backend,Smb,Medium,Senior,1,3,549.0,8.0,3.0,1.2.18,Performance,1,0,Support,Medium,24.0,2.1972245773362196,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,minimal,0,0,0,0,0,0,0,0,0,0,2.8541487031584665,0,1.0,0.9207684572095537
Api,Smb,Medium,Senior,0,1,609.0,9.0,1.0,3.6.10,Bug,1,1,Sre,Low,22.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,minimal,0,0,0,0,0,0,0,0,0,0,2.4776634733096077,0,0.8,1.359943848610108
Api,Enterprise,Medium,Senior,1,0,513.0,4.0,1.0,2.4.2,Performance,3,1,Sre,Medium,19.0,1.6094379124341003,0,0,1,individual,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,1.86977516497364,0,0.6000000000000001,1.6094379124341003
Database,Smb,Low,Mid,0,1,435.0,12.0,1.0,2.3.8,Bug,3,0,Security,Low,27.0,2.5649493574615367,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.234609179096604,0,0.8,1.514900409669805
Backend,Enterprise,Medium,Senior,1,3,597.5284210526315,10.0,1.003157894736842,1.5.6,Bug,2,0,Support,Medium,25.0,2.3978952727983707,0,0,1,small_team,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.6321054023959576,0,1.0,1.0048614755444654
Auth,Enterprise,Low,Junior,1,3,611.0,4.0,1.0,1.2.14,Feature Request,3,0,Qa,Low,41.0,1.6094379124341003,0,0,1,individual,1.3862943611198906,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.3430340371976186,0,1.0,0.6744507042621469
Ml,Internal,High,Junior,1,0,378.0,8.0,1.0,2.8.7,Bug,3,0,Support,Medium,12.0,2.1972245773362196,0,0,1,small_team,0.0,0,0,none,0,standard,0,0,0,0,0,0,0,0,0,0,1.8348898309344879,0,0.2,2.1972245773362196
Ml,Free-Tier,Low,Junior,1,1,536.0,9.0,2.0,3.9.13,Bug,2,1,Dev,Low,33.0,2.302585092994046,0,0,1,small_team,0.6931471805599453,1,0,few,0,standard,0,0,0,0,0,0,0,0,0,0,2.5316634733096075,0,1.0,1.359943848610108
Api,Enterprise,Low,Junior,0,4,613.0,11.0,1.0,2.7.10,Feature Request,3,0,Qa,Low,42.0,2.4849066497880004,0,0,1,small_team,1.6094379124341003,1,0,moderate,0,standard,0,0,0,0,0,0,0,0,0,0,2.7418502424020206,0,0.8,0.9522765948740521
Security,Internal,Medium,Mid,0,1,597.5284210526315,10.0,1.003157894736842,4.6.7,Bug,4,0,Security,Medium,16.0,2.3978952727983707,0,0,1,small_team,0.6931471805599453,1,0,few,1,complex,0,0,0,0,0,0,0,0,0,0,2.4934759662839685,0,0.8,1.4162355761684913
